geo_id,city,zip,california_county,latitude,longitude,drinking_water,low_birth_weight,total_birth_pop,total_birth_count,birthing_rate,avg_birthing_age,teen_birth,geriatric_birth,female_employment_rate,unemployment_rate,health_insurance_coverage,disability,median_income,poverty_rate_families,poverty_rate_all,residence_over_1y,edu_less_than_hs,edu_some_hs,edu_hs,edu_some_college,edu_associate,edu_bachelors,edu_grad_prof,edu_hs_or_higher,edu_bachelors_or_higher,fms_never_married,fms_married_separated,fms_separated,fms_widowed,fms_divorced,foreign_born,foreign_born_europe,foreign_born_asia,foreign_born_africa,foreign_born_oceania,foreign_born_latin_america,foreign_born_north_america,foreign_born_not_citizen,limited_english,limited_english_spanish,limited_english_indo_euro,limited_english_aapi,limited_english_other
6077004102,Unincorporated San Joaquin County area,95240,San Joaquin,38.0822443,-121.2646161,1085.493993,6.71,1891,87,4.600740349021682,31.057471264367816,0,0.1839080459770115,54.1,7.1,87.2,11.5,71777,5.8,10.7,89.9,11.3,7.1,24.7,24,14,14.7,4.2,81.6,18.9,21.1,59.4,2.3,10.4,6.7,31.4,3.3,63.4,0,4.8,28.4,0,30.8,26,7.7,6.5,11.9,0
6077004104,Unincorporated San Joaquin County area,95242,San Joaquin,38.1305265,-121.3204173,773.1075509,3.59,667,10,1.4992503748125936,22,0,0,53.7,12.3,95.1,10.8,89185,2,3.6,91.6,3.3,5.1,21.7,23.1,15.6,20.6,10.8,91.7,31.4,12.1,64.3,0,9.6,13.9,14.3,4.8,23.8,0,24.8,46.5,0,26.7,10.5,5.4,2.2,2.8,0
6077004105,Unincorporated San Joaquin County area,95242,San Joaquin,38.1663993,-121.3290413,859.3023333,5.38,927,78,8.414239482200648,28.28205128205128,0,0.15384615384615385,59.8,9.2,91.7,7.6,79148,3.3,7.2,88.4,7,5.6,22.9,18.6,10.1,23.2,12.6,87.4,35.8,21.4,57,1.6,3.3,16.8,10.6,20.3,21,0,0,58.7,0,45.5,10.7,6.7,1.8,2,0.3
6077004106,Unincorporated San Joaquin County area,95242,San Joaquin,38.1241929,-121.3575793,863.4274198,5.22,338,6,1.7751479289940828,22,0,0,53.6,9.8,84.1,8.8,63083,4.4,7.9,86.6,15.8,5.3,26.7,14.7,8.4,24.2,4.9,78.8,29,22,58.1,2.7,9.5,7.6,25.6,5.8,5.4,0,0,87.6,1.3,79.8,20.2,19.6,0.6,0,0
6077004201,Lodi,95242,San Joaquin,38.1377405,-121.2975153,553.9537008,3.99,1461,134,9.17180013689254,23.865671641791046,0,0.07462686567164178,57.5,6.7,86.9,8.8,55701,10.9,10.7,82.4,0.4,4.1,30.6,31.6,12,14.5,6.8,95.5,21.3,17.4,53,3.3,12.8,13.4,6.1,17.6,25,0,0,53,4.4,37.6,2.8,2,0,0.8,0
6077004202,Lodi,95240,San Joaquin,38.1480447,-121.287501,582.5237126,4.11,240,4,1.6666666666666667,22,0,0,44.4,8.6,97.4,20.4,71691,1.1,6,90.6,5.3,3,15.9,32.6,12.3,19.1,11.8,91.7,30.9,15.5,55.1,0.5,15,13.9,7.2,16.5,54.8,4.3,0,16.5,7.8,14.8,5.4,1.1,1.2,1.3,1.9
6077004203,Lodi,95240,San Joaquin,38.1423442,-121.2785027,553.9537008,3.74,983,152,15.462868769074262,31.67105263157895,0,0.3223684210526316,57.4,13.2,79.5,13.5,34190,20.6,28,77.6,7.9,9.8,32.9,28,14.6,4.4,2.4,82.3,6.7,31.9,34.9,2,11.6,19.6,13.6,3.1,28.7,0,0,66.4,1.8,50.5,11.7,10,0.9,0.9,0
6077004204,Lodi,95240,San Joaquin,38.1348549,-121.2806809,553.9537008,4.64,655,60,9.16030534351145,30.916666666666668,0,0.26666666666666666,65.5,10.7,89,10.7,45842,6,12.8,81,3.9,7.4,23.7,25,9.7,18.4,11.8,88.7,30.3,32.9,45.2,0.7,4.9,16.3,6.2,8.4,15.7,0,5.2,70.7,0,47.6,3.3,3.3,0,0,0
6077004302,Lodi,95240,San Joaquin,38.1228276,-121.280177,553.9537008,5.98,1313,154,11.728865194211728,32.55194805194805,0,0.3181818181818182,49,13,81.6,16.8,34679,15.4,15.1,83.8,4.2,5.9,35.4,27.2,10.3,12.5,4.4,89.9,16.9,34,34.5,0.4,15,16,9.1,13.7,16,0,4.1,60.8,5.3,31.3,7,5.8,0.9,0.4,0
6077004303,Lodi,95242,San Joaquin,38.1227092,-121.2973297,553.9537008,4.29,955,81,8.481675392670157,22.617283950617285,0,0,45.5,10.6,90,12,64583,4.9,6.9,88.6,4.1,3.7,20.9,28.8,9.3,21.4,11.8,92.2,33.2,20.3,57,0.4,14.6,7.6,9.4,8.9,34.4,0,0,48.7,8,42,6.9,4,2.1,0.8,0
6077004305,Lodi,95242,San Joaquin,38.1075416,-121.2979405,676.9600502,3.13,1517,145,9.558338826631509,27.844827586206897,0,0.10344827586206896,57,11.1,92.6,13.8,61949,9.5,12.6,80.6,12.2,7.2,17.9,24,9.2,17.1,12.4,80.6,29.6,27,51,3.4,10.2,8.4,22.1,12.7,37,0,0,44.9,5.5,38.6,12.8,8.5,0.6,3.6,0
6077004307,Lodi,95240,San Joaquin,38.1084701,-121.2845139,553.9537008,4.97,920,45,4.891304347826087,22,0,0,60.5,7.8,85.5,13.4,50127,12.6,14.9,79.7,8,8.2,28.3,23.7,12.3,14.3,5.3,83.9,19.6,26.1,44.6,2.5,13.8,13,18.1,2,48.8,0,0,49.2,0,53.9,14.7,8.8,5.4,0.5,0
6077004308,Lodi,95240,San Joaquin,38.1085229,-121.2760564,553.9537008,6,1140,143,12.543859649122806,27.244755244755243,0,0.17482517482517482,63.7,15.8,85.3,12.2,40663,22.8,26.3,80.8,26.2,11.1,27.3,18.5,9.2,6.7,0.9,62.7,7.6,31.3,53.8,3.4,2.6,8.9,29.2,0,18.7,0,0.8,80.5,0,57,33.1,28.3,1.4,3.4,0
6077004402,Unincorporated San Joaquin County area,95240,San Joaquin,38.1086488,-121.2580651,604.1382952,2.88,1296,112,8.641975308641975,30.397321428571427,0,0.29464285714285715,62.2,9.3,88,10.9,56121,13,14.2,88,8.8,14.4,28.1,26.5,11.9,5.9,4.3,76.8,10.2,29.5,49,0,9.9,11.6,20.5,1.6,35.6,3.8,0,58,0.9,48.1,16.6,9.6,5.5,1,0.4
6077004403,Lodi,95240,San Joaquin,38.1229626,-121.2686833,553.9537008,5.04,1153,77,6.678230702515178,29.337662337662337,0,0.18181818181818182,50.9,23.3,66.2,6.8,25275,32.8,36.4,70.8,23.1,14.7,28.4,18.5,10.7,4,0.5,62.1,4.5,43,38.6,2.7,5.8,9.9,46,2.2,25.1,0,0,72.7,0,73.9,42.9,31.5,11.4,0,0
6077004404,Lodi,95240,San Joaquin,38.1263177,-121.2524178,574.9217209,6.09,799,167,20.90112640801001,32.44311377245509,0,0.31736526946107785,50.7,13.5,83,12.9,29940,32,34.7,72.5,29.3,13.9,30.6,14.3,3,4.9,3.9,56.8,8.9,35.2,42.6,3.2,6.5,12.5,30.9,2,15.7,2,0,79.9,0.5,66.2,29.7,24.2,4,1.2,0.4
6077004502,Lodi,95240,San Joaquin,38.1342162,-121.2596577,553.9537008,5.4,892,90,10.089686098654708,32.22222222222222,0,0.36666666666666664,30.8,17.9,73.9,11.7,31111,25.4,31.2,82,44,13.4,24.7,9.2,6.4,1.8,0.5,42.6,2.3,31.3,50.2,5.5,4.8,8.2,40.7,0,5.6,0,0,94.4,0,89.5,44.9,39.2,5,0.6,0
6077004600,Collierville,95220,San Joaquin,38.1980539,-121.2708622,1132.74035,5.94,1063,47,4.421448730009407,29.97872340425532,0,0.2978723404255319,51,9.8,84.7,14.5,59201,10.8,12.2,94.9,10.2,8.4,29.5,18,12.5,8.9,12.5,81.4,21.4,20.7,55,0.9,16.2,7.2,18.1,20.1,2.6,0,0,75.2,2,52.8,9.1,8,0.6,0.5,0
6077004701,Lockeford,95237,San Joaquin,38.1621306,-121.1494646,443.62190880000003,9.09,506,5,0.9881422924901185,22,0,0,53.4,13.3,82.6,11.2,46148,15.3,21.5,91.7,18.9,7.3,25.8,26.9,8.8,7.1,5.2,73.8,12.3,21.9,56.9,0.4,12.8,8,19.9,0.9,21.1,0,0,77.1,0.9,70.8,18,16.1,0,1.9,0
6077004703,Unincorporated San Joaquin County area,95220,San Joaquin,38.228354,-121.0980636,609.1784229,3.09,684,38,5.555555555555555,26.736842105263158,0,0.15789473684210525,48.7,11.2,93.4,14.8,71296,3.4,8.4,87.4,7.6,4.9,27.9,21.7,10.7,16.5,10.7,87.6,27.3,19.7,59.1,0,11.2,10,11.9,22.4,17.6,14.4,0,42.1,3.5,44.8,10.7,5.3,3.4,1.9,0
6077004800,Peters,95236,San Joaquin,37.9808776,-121.0367254,441.2422141,4.31,1317,20,1.5186028853454823,24,0,0,52.4,8.8,86.1,7.6,66629,7.1,12.4,92.8,13.2,7.6,27.6,23,10,9.2,9.4,79.2,18.6,27.8,56.6,0.6,10.4,4.6,22.9,4,0.8,0,0,94.3,1,80.8,19.4,19.2,0.2,0,0
6077004901,Escalon,95320,San Joaquin,37.7960045,-120.9929192,447.3759485,3.96,1591,46,2.8912633563796355,22,0,0,56.6,4.1,93.7,10.5,52083,8.3,14.5,87.6,5.2,5.9,35.2,29.2,8.6,11.7,4.2,88.9,15.9,21.3,43.9,7.3,10.9,16.6,11.8,57.7,5.2,0,0,37,0,52.3,6.4,4.9,1.3,0,0.2
6077004902,Unincorporated San Joaquin County area,95320,San Joaquin,37.8408351,-121.036072,567.6975698,4.21,1559,133,8.53110968569596,25.721804511278197,0,0,38.5,12.7,83.3,13.2,56270,11.8,13.2,91.5,16.9,2.3,29.2,25.1,8.2,11,7.2,80.8,18.2,30.7,55.4,1.5,5.5,6.8,23.6,8.8,2.9,0,0,88.4,0,79.3,20.1,17,3,0.1,0
6077005001,Ripon,95366,San Joaquin,37.7341456,-121.123891,704.9377434,3.37,1443,50,3.465003465003465,22,0,0,52.6,7.8,93.2,10.8,68139,6.6,12.1,85.3,6.6,5.5,21.9,29.8,12.3,17.1,6.8,87.9,23.9,30.4,49.1,2.9,11.2,6.5,9.8,14.9,13.1,0,0,68.7,3.4,53.7,6.9,5.1,1,0.8,0
6077005003,Unincorporated San Joaquin County area,95366,San Joaquin,37.7850141,-121.1158332,896.4126104,6.57,1257,156,12.410501193317423,30.493589743589745,0,0.25,55,4.8,96,10.8,96833,5.1,6.6,89.6,4.1,6,22.6,27.2,9.7,20,10.4,89.9,30.4,24.3,66,0,7.1,2.6,7.5,25.8,19.4,2.8,4,46.6,1.4,27.2,3.7,2.6,0.6,0.5,0
6077005004,Unincorporated San Joaquin County area,95366,San Joaquin,37.728534,-121.1609082,890.9453608,5.12,1685,119,7.062314540059347,34.99159663865546,0,0.35294117647058826,62.6,3.8,92.7,11.3,78816,9,10.3,90.4,3.2,3,27.9,24.7,11,18.9,11.4,93.8,30.3,29.7,49.8,0.5,8.8,11.1,6.6,9.8,12.9,0,0,77.3,0,47.2,3.6,3.6,0,0,0
6077005106,Unincorporated San Joaquin County area,95337,San Joaquin,37.7321434,-121.2429025,1030.543744,5.45,1473,77,5.227427019687712,22.714285714285715,0,0,47.7,13.6,89.9,10.3,73125,8,9.2,90.1,9.9,9.5,28.3,26.5,8.2,11.6,6.1,80.7,17.7,20.4,59.8,1.9,6.6,11.2,18.7,18,36.6,3.8,1,40.6,0,46.5,14,7.2,4,2.2,0.6
6077005108,Manteca,95336,San Joaquin,37.8041434,-121.2222157,956.4810382,4.31,1068,189,17.696629213483146,36.11904761904762,0,0.4444444444444444,63.2,13.6,79.6,10.3,46292,12.1,17.5,81.3,9,14.2,38.2,18,8.8,10.2,1.6,76.8,11.8,35.4,39.2,6,4.4,15.1,19.5,0.9,6.3,0,0,91.8,1.1,84,16.5,15.4,0.5,0.6,0
6077005109,Manteca,95336,San Joaquin,37.798966,-121.210707,956.4810382,5.39,892,92,10.31390134529148,26.23913043478261,0,0.09782608695652174,56.7,23.8,86.8,10.7,39470,20.3,25.6,92.9,12.8,10,42.9,21.5,6.9,4.6,1.3,77.2,5.8,29.2,36.6,3.1,16.3,14.8,15,1.5,16.5,0,0,82,0,60.4,16.3,15,0.4,0.2,0.6
6077005110,Manteca,95336,San Joaquin,37.7985094,-121.200625,956.4810382,4.27,1772,20,1.1286681715575622,37,0,0.5,59.4,20.3,88.9,12,57297,15.7,14.1,86,9.4,11.6,35.8,27.8,8.3,5.6,1.5,79,7.2,30.3,46.5,4.4,7.7,11,15.5,3.5,7.6,0,0,88.8,0,54.7,13.9,12,1.1,0.8,0
6077005113,Manteca,95336,San Joaquin,37.8040048,-121.1893705,961.4888585,6.68,1291,81,6.27420604182804,23.049382716049383,0,0,46.4,9,89.2,14.2,58229,8.1,9.7,82.5,2.1,9.8,38.2,26.2,6.9,12.3,4.5,88.2,16.8,27.1,48.9,2.4,12.6,8.9,13.6,13.5,37.1,0,5,44.4,0,41.4,8,5.3,1.5,1.2,0
6077005114,Manteca,95337,San Joaquin,37.7819068,-121.2229179,956.8311702,4.07,2565,142,5.5360623781676415,23.760563380281692,0,0,58.4,11.8,94.9,6.7,83571,7.4,7.7,87.3,7.8,10.9,28.5,22.3,13.2,13,4.4,81.3,17.4,28,63.3,1,2.7,5,19,7.8,54.6,0,0,34.3,3.2,49.9,12.3,6.3,4.4,1.5,0
6077005119,Lathrop,95330,San Joaquin,37.8446844,-121.3027448,905.9371069,5.65,1936,292,15.082644628099173,29.80821917808219,0,0.2465753424657534,53.2,11.3,81.2,8,63202,11.1,12,89.9,8,10.4,25.5,23.9,7.3,21.5,3.3,81.6,24.9,27.4,52.3,1.7,4.5,14.1,35.9,1.8,66.5,1.1,0.6,28.7,1.3,49.4,23.8,10.8,4.7,7.6,0.7
6077005122,Unincorporated San Joaquin County area,95330,San Joaquin,37.7868413,-121.2731314,1040.868802,4.63,1520,94,6.184210526315789,31.9468085106383,0,0.2765957446808511,63.6,11.4,93.5,10.1,73409,8.8,11.7,85.2,4.5,10.5,24.8,28,11.4,12.6,8.3,85,20.9,27.5,53.8,4.5,2.7,11.4,18.5,10.8,32.6,2.1,2.4,49.5,2.6,40.5,10.8,5.4,3.2,2.1,0.1
6077005123,Manteca,95337,San Joaquin,37.8046754,-121.2438237,956.4810382,4.98,1285,36,2.801556420233463,22,0,0,64.4,16.7,84.5,10.1,62153,9.5,12,76.2,5.9,8.8,32.2,19.1,11.8,16.4,5.9,85.4,22.3,27.8,54.4,3.3,5.2,9.2,19.9,11.2,41.7,0,1.3,44.7,1,41.5,16.1,10.3,3.2,2.6,0
6077005124,Manteca,95336,San Joaquin,37.8054262,-121.2311339,956.4810382,2.76,852,105,12.32394366197183,33.114285714285714,0.06666666666666667,0.37142857142857144,63.1,13.1,88.3,17.6,53311,10.2,15.7,80.7,8.8,9.9,38.4,24.2,7.9,9.1,1.6,81.3,10.7,32.4,35.7,4.3,7.6,20,15.1,2,33.7,0,0,64.2,0,36.4,9.7,8.9,0,0.8,0
6077005125,Manteca,95336,San Joaquin,37.8203178,-121.2302494,956.4810382,3.77,560,66,11.785714285714286,27.833333333333332,0,0.18181818181818182,53.2,12.5,89.5,20,51359,5.6,10.8,87.2,7.8,8.6,32.3,28.5,6.3,14.1,2.4,83.6,16.5,29.8,40.3,6.3,4.8,18.8,13.6,25.2,7.1,0,0,67.7,0,68.4,14.6,11.4,3.2,0,0
6077005126,Manteca,95336,San Joaquin,37.8193804,-121.2217376,960.3265482,7.05,1245,64,5.140562248995984,31.21875,0,0.34375,54.4,17.4,82.2,15.8,40944,19.8,25.5,84.7,8.5,12.2,37.9,17.8,13.7,6.5,3.6,79.3,10,29.9,44.7,1.7,8.2,15.6,16.8,2.1,39.3,0,0,57.7,0.9,55.8,10.9,5.3,4.8,0.7,0
6077005127,Lathrop,95330,San Joaquin,37.8340882,-121.2811772,600.0770608,4.69,1494,67,4.484605087014725,27.582089552238806,0,0.11940298507462686,51.8,13.5,83.9,11.1,75139,7.4,10.1,86,13.1,11.2,27.8,22.7,10.6,10.4,4.2,75.7,14.6,30.3,54.2,1.4,4.2,9.9,30.3,1.4,61.8,3.3,0.5,33.1,0,42.1,19.7,10,3.5,6.3,0
6077005129,Lathrop,95330,San Joaquin,37.8179738,-121.2887619,600.0770608,4.93,860,60,6.976744186046512,32.833333333333336,0,0.43333333333333335,58.4,15,86.8,13.9,54609,8.3,11.7,89,10.2,18.2,33.7,21.2,11.1,3.4,2.4,71.7,5.7,35,44.1,7.2,5.6,8,23.4,4.5,33,1,0,61.5,0,60.9,17.8,12.8,0.6,4.4,0
6077005130,Lathrop,95330,San Joaquin,37.8194204,-121.2797491,600.0770608,3.78,804,124,15.422885572139304,33.37096774193548,0.024193548387096774,0.3790322580645161,51.2,8.1,80.5,12.6,57696,21.4,23.9,79.1,13.5,10.9,35,24.6,7.4,7.9,0.7,75.5,8.6,31.7,52.7,5.3,4.8,5.6,22.7,4.2,28.5,0.6,0,66.6,0,64.1,17.3,15.4,0.2,1.3,0.3
6077005131,Unincorporated San Joaquin County area,95336,San Joaquin,37.8481254,-121.1751635,1069.256086,6.36,807,45,5.5762081784386615,24.444444444444443,0,0,44.9,9.6,83.7,12.3,55417,16.4,21.6,84.8,14,8.9,22.4,35.9,7.7,8.5,2.6,77.1,11.1,24,64,1.2,1.9,8.9,23.2,5.3,3.2,0,2.8,88.2,0.4,72.1,21.9,20.9,0.7,0.3,0
6077005132,Manteca,95337,San Joaquin,37.7934323,-121.228666,956.4810382,4.25,1007,45,4.468718967229394,30,0,0.26666666666666666,57.6,18.1,81.4,13.3,43684,14.4,15.2,81.7,7.9,19.6,34.1,26.6,8.3,2.4,1.1,72.5,3.4,38.8,39,4.7,7.5,10,20.7,3.5,10.7,0,0,85,0.8,77.1,15.6,13.9,0.6,1.1,0
6077005133,Manteca,95337,San Joaquin,37.7885222,-121.2235218,956.4810382,5.26,1046,118,11.281070745697896,34.45762711864407,0,0.4152542372881356,52.9,14.1,91.9,18.8,66328,3.9,6.5,79.1,5.6,13.5,28.5,26.5,12.2,9,4.6,80.9,13.6,36.6,37.1,1.8,11,13.5,11,6.9,13.6,0,0,79.4,0,49.2,14.4,13.5,0.7,0.3,0
6077005134,Manteca,95336,San Joaquin,37.818579,-121.2386508,956.4810382,5.76,1343,42,3.1273268801191363,32,0,0.3333333333333333,64.4,17.9,90.2,13.4,69113,10,10,86.8,6.8,11.4,25.3,27.4,12,11.9,5.2,81.8,17.1,33.6,49.8,2.9,2.6,11.1,13,7.4,22.6,0,0,68.5,1.5,49.1,10.1,8.4,0.4,1.3,0
6077005135,Unincorporated San Joaquin County area,95336,San Joaquin,37.8443852,-121.2384835,948.8377459,4.04,1497,98,6.5464261857047426,22.459183673469386,0,0,54.7,10.4,92.1,11.5,75964,3.6,6,89.5,3.5,5.3,26.9,30.3,11.3,17.5,5.2,91.2,22.7,23.9,56.7,1.3,8.2,9.9,13.4,7.8,58.3,2.5,1.8,26.3,3.4,39.2,7.4,3.5,1.5,2.2,0.2
6077005202,Unincorporated San Joaquin County area,95304,San Joaquin,37.7666663,-121.3695435,881.157747,5.2,2098,69,3.28884652049571,24.753623188405797,0,0.08695652173913043,48.7,11,84.1,9.2,94403,6.3,6.2,80.9,10.3,10.9,20.4,17.6,14.5,18.2,8,78.8,26.3,26.1,56.2,3,7.9,6.8,28.8,4.2,48.6,0,0.8,45.4,1,47.4,17.8,9.3,5.2,2.2,1
6077005206,Unincorporated San Joaquin County area,95304,San Joaquin,37.7740044,-121.4950941,693.4943252,4.89,5471,726,13.269968927070005,33.19834710743802,0,0.3333333333333333,61.8,14,90.7,6.2,96108,5.1,6.3,88.5,3.7,5.5,25.3,22.4,7.9,21.3,13.8,90.8,35.1,23.5,63.1,2,7,4.3,36.3,4.1,67.6,5.8,0.4,22,0.2,36,16.3,6.2,6.3,3.5,0.4
6077005207,Tracy,95377,San Joaquin,37.7282495,-121.5028399,441.1424499,4.98,3788,269,7.101372756071806,35.45724907063197,0,0.42379182156133827,58.5,11.8,90,6.3,103099,4.2,4.7,83.4,7.7,8,20.6,24.1,9.6,21.3,8.7,84.3,30,27.9,59,1.1,3.4,8.7,31.5,2.9,63.1,2.9,4,27.1,0,36.7,16.3,7.3,4.9,4,0.1
6077005208,Tracy,95376,San Joaquin,37.7200089,-121.4337996,291.3681916,4.97,1716,76,4.428904428904429,22.592105263157894,0,0,66.3,9.4,96.5,7.6,84545,2.6,3.4,92.6,10.4,2.8,24.5,27.4,13.7,18.3,2.8,86.8,21.2,29.5,55.9,2.5,5.2,6.9,22.1,11.4,33.2,1,0.5,51.7,2.1,48,10.4,6.9,1.6,1.9,0
6077005209,Tracy,95377,San Joaquin,37.7086246,-121.4243351,353.5871012,4.2,1884,90,4.777070063694268,23.5,0,0,57.3,5.1,96.8,7.1,99219,3.7,5.3,91.2,7.6,2.2,26,24.7,10.2,24.2,5.1,90.1,29.3,25.8,58.6,1.8,6.5,7.4,22.8,1.9,50.6,3.8,0.9,35.4,7.3,31.1,11.7,7.3,2.8,1.4,0.2
6077005210,Tracy,95377,San Joaquin,37.7096379,-121.4447294,352.7482891,4.67,3147,145,4.607562758182396,28.137931034482758,0,0.1310344827586207,65.9,9.1,95,4.6,91270,3.6,5.6,87.7,4.6,3.8,20.8,25.3,9.9,26.3,9.2,91.6,35.5,24.9,58,1.6,8.2,7.4,22.5,13.4,57.4,4.6,0,22.6,1.9,33.8,9.7,2.8,3.2,3.1,0.5
6077005302,Tracy,95376,San Joaquin,37.7521308,-121.4207353,291.3681916,4.96,1603,96,5.988771054273237,29.1875,0,0.23958333333333334,58.6,12.1,85.7,11.7,52800,12,17.3,82.6,19.3,10.3,25,26.8,7.6,6.6,4.5,70.4,11.1,29.4,43.5,3.7,5.6,17.7,22.9,6,10.7,0,0.8,82.5,0,61.2,22,19.4,0.9,1.6,0
6077005303,Tracy,95376,San Joaquin,37.7468443,-121.4304794,291.3681916,4.31,1106,38,3.4358047016274864,33.05263157894737,0,0.3684210526315789,60.1,12.2,77.9,12.3,42407,11.3,15.5,81.8,10.1,14.3,34.9,23.7,6.8,7.3,3,75.6,10.3,34.1,35.9,3,11.1,15.8,23.2,6.7,12.6,0.5,0,80.2,0,69.8,21.6,18.9,1.6,1,0.1
6077005305,Tracy,95376,San Joaquin,37.758114,-121.4382804,351.8857002,2.81,2111,139,6.584557081951682,32.25179856115108,0,0.33093525179856115,63.9,15.2,88.4,8.6,69040,9.7,11.8,85.2,11.8,11,31.4,23.9,9.5,9.3,2.9,77.1,12.3,36.2,48.1,3.3,6.1,6.2,26,3.8,28.8,0,0.4,66.3,0.6,61.1,18.2,15,0.8,2,0.4
6077005307,Tracy,95376,San Joaquin,37.7508835,-121.4445217,291.3681916,7.64,901,97,10.76581576026637,32.51546391752577,0,0.3402061855670103,62.5,18.1,83.9,9.1,60944,14.2,17.3,76.8,8.3,9.3,35.3,23.4,9.3,11.5,3,82.4,14.4,29.5,46.9,4.4,3.5,15.6,27.1,3.1,53.3,0.5,2.2,40.9,0,59.3,19.6,10,5.5,4,0.2
6077005308,Tracy,95376,San Joaquin,37.7436587,-121.4440468,291.3681916,2.99,944,99,10.48728813559322,32.85858585858586,0,0.3333333333333333,62.4,20,92.4,8.9,67177,2.8,7.1,92,7.8,6,33,28.6,10.3,12.3,1.9,86.1,14.2,26.1,51.5,7,7.7,7.6,20.9,8.2,27.7,15.6,1.6,46.9,0,57.8,14.6,9.3,1.3,2.2,1.8
6077005403,Tracy,95376,San Joaquin,37.7328505,-121.4450292,291.3681916,5.5,1392,67,4.813218390804598,25.582089552238806,0,0.1044776119402985,59.9,5.7,91.8,10.8,78750,7.2,7.2,89.2,5.6,10.3,27.4,26.3,8.3,16.6,5.6,84.1,22.2,25.2,56.7,1.9,9.4,6.8,17.8,3.3,34.9,0,0.9,60.2,0.8,50.2,11.8,8.1,0.5,3.2,0
6077005405,Tracy,95376,San Joaquin,37.7324326,-121.421163,291.3681916,3.01,782,21,2.6854219948849103,24.61904761904762,0,0,48.9,9.4,90.8,8,56042,6.3,8,80.1,15.1,13.1,30.2,22.7,6.4,9.3,3.1,71.8,12.4,21.3,61,2.3,3.6,11.8,31.2,0,19.2,0,0.8,77.8,2.1,62.4,25.5,22.7,1.2,1.6,0
6077005406,Tracy,95376,San Joaquin,37.7326916,-121.4305428,291.3681916,4.75,817,77,9.424724602203183,32.25974025974026,0,0.2987012987012987,53,13.3,83.9,12.8,51429,18,19.8,83.5,14.2,13.3,26.3,24,7,10.6,4.7,72.5,15.3,31.9,47.6,4.1,6.8,9.6,26.3,7.6,28.1,0,0,64.2,0.1,67.3,22.7,18.1,2.5,2,0.1
6077005501,Unincorporated San Joaquin County area,95304,San Joaquin,37.7017335,-121.3122819,735.7012526,6.59,297,13,4.377104377104377,25.46153846153846,0,0,40.6,11.9,88.5,21.7,44519,7.4,7.5,49.7,5.1,23.9,32.9,30.2,3.5,3.1,1.3,71,4.4,17.4,58.5,0,14.1,10,6.6,14.6,27.2,0,0,58.2,0,70.1,6.5,4.8,0.6,1.2,0
6077005502,Unincorporated San Joaquin County area,95377,San Joaquin,37.6257014,-121.4377118,495.1982852,5,412,16,3.883495145631068,27,0,0,57.8,7.3,92.8,10.4,105036,5.4,7.6,83.8,7.3,7.6,25.4,21.4,8.4,23.1,6.7,85.1,29.8,27.2,54.1,0,11.7,7,11,0,24.9,0,0,73.3,1.8,56.4,11.3,9.8,0,1.4,0.1
6079010002,Unincorporated San Luis Obispo County area,93446,San Luis Obispo,35.7303268,-120.9347036,708.6199829,4.15,508,44,8.661417322834646,22,0,0,46.5,3.2,97,8.7,75884,3.7,3.7,75.2,0.8,3.5,29.9,33,9.3,13.9,9.5,95.6,23.4,12.3,66.9,1.9,6.9,12,1.4,40.7,15.3,0,0,33.9,10.2,32.2,1,0.8,0.2,0,0
6079010016,Unincorporated San Luis Obispo County area,93446,San Luis Obispo,35.6400242,-120.7906393,525.1384451,3.43,1175,208,17.70212765957447,27.33653846153846,0,0.14903846153846154,64.3,8.4,76.8,9.8,58269,12,16.4,83.9,11.5,8.3,25.1,22.3,11,15.5,6.3,80.2,21.8,21.8,60.5,0.4,8,9.2,21.6,6.9,3.5,0,0,88.5,1.1,83.8,20.9,20.3,0.1,0.5,0
6079010101,Unincorporated San Luis Obispo County area,93446,San Luis Obispo,35.6362276,-120.7208175,553.0331587,1.98,431,20,4.640371229698376,22,0,0,53.3,4.1,85.3,9.2,81067,7,10.4,79.2,1.5,6.5,22.2,28.1,6.9,24,10.8,92.1,34.9,22.5,60.5,0.6,6.8,9.7,6.7,15.8,15.8,3.3,0,65,0,38.3,5.1,5.1,0,0,0
6079010102,El Paso de Robles (Paso Robles),93446,San Luis Obispo,35.6355612,-120.6911679,415.2272606,4.24,2147,221,10.293432696786214,32.99547511312217,0,0.3665158371040724,60.6,10.8,70.4,6.4,48138,20.2,23,78.3,17.4,13.8,19.6,28.3,9.3,8.5,3.1,68.8,11.7,39.1,37.7,6.1,3.8,13.3,31.5,4.5,2,0,0,93.5,0,65.1,26.4,26.2,0,0.1,0
6079010201,El Paso de Robles (Paso Robles),93446,San Luis Obispo,35.6491478,-120.645087,533.9404405,4.63,1322,215,16.263237518910742,30.558139534883722,0,0.2558139534883721,61.7,5.4,96.3,8.4,75965,3.5,4.9,88.1,0.8,7.5,19.4,34.2,10.7,17.2,10.1,91.7,27.3,14.4,63.8,1.8,10.6,9.3,8.7,5.2,11.9,0,1.8,58.2,22.8,45,6.6,5.7,0,0.7,0.2
