OBJECTID,Tract,ZIP,Population,CIscore,CIscoreP,Ozone,Ozone_Pctl,PM2_5,PM2_5_Pctl,Diesel_PM,Diesel_PM_Pctl,Pesticides,Pesticides_Pctl,Tox_Releases,Tox_Releases_Pctl,Traffic,Traffic_Pctl,Drinking_Water,DrinkingWaterPctl,Lead,Lead_Pctl,Cleanups,Cleanups_Pctl,GroundwaterThreats,GW_Threats_Pctl,Haz_Waste,Haz_Waste_Pctl,Imp_Water_Bodies,ImpWaterBodPctl,Solid_Waste,Solid_Waste_Pctl,Pollution,PollutionScore,Pollution_Pctl,Asthma,Asthma_Pctl,Low_Birth_Weight,LowBirthW_Pctl,Cardiovascular,Cardiovasc_Pctl,Education,Education_Pctl,Ling_Isol,Ling_Isol_Pctl,Poverty,Poverty_Pctl,Unemployment,Unemploy_Pctl,HousBurd,HousBurd_Pctl,PopChar,PopCharScore,PopCharP,Child_10,Pop_10_64,Elderly_65,Hispanic,White,African_American,Native_American,Asian_American,Pacific_Islander,Other_Multiple,County,ApproxLoc,DAC_category,Shape__Area,Shape__Length
574,6019004216,93722,3454,35.42467974,68.28038326,0.05846283,78.00871189,12.83316996,93.0304916,0.407518727,85.26446795,12.1112281,61.79310345,1433.406331,72.08052013,1046.46177,60.95,733.946935,84.38865992,19.04371455,11.19092628,0,0,0,0,0.125,21.95896757,2,23.87652247,0,0,48.6146061,5.935833749,66.77037959,90.6,89.84297109,6.17,78.5604311,13.89,59.54636092,13.5,51.88559858,6.1,43.87603194,23.8,42.2361809,5.1,45.78344612,9.4,11.62230672,57.53198361,5.967936644,61.76248109,11.8992,78.4887,9.612,47.6259,31.4708,8.3961,0,8.3092,0,4.198,Fresno ,Fresno,CalEnviroScreen 3.0 Disadvantaged Communities Only,5561939.87890625,12452.8646750966
575,6019001410,93725,12169,47.39093643,84.88401412,0.06236471,88.69943995,13.85704243,97.58556316,0.064813061,23.97013068,745.8378435,87.55172414,48666.31319,99.88747187,566.6241487,26.0125,785.6304161,87.61084051,31.42935677,25.79710145,4.5,40.83613289,29,78.69832309,0.135,23.71939113,0,0,0.75,25.72737686,56.02497924,6.840638838,84.4181705,82.06,86.52791625,5.9,73.06902746,13.38,56.54287139,32.5,82.99164768,10.6,64.13587766,37.7,65.70351759,6.8,65.62988027,13.2,29.1634981,66.78574465,6.927852435,75.5799294,16.0572,76.9578,6.985,54.154,8.571,4.8073,0.3698,28.9013,0,3.1966,Fresno ,Fresno,CalEnviroScreen 4.0 Top 25%,12377365.3984375,14212.8601301363
576,6019002602,93702,3480,58.1005921,94.54109934,0.060311,82.47666459,13.84494435,97.56067206,0.201615593,62.36465464,0,0,2102.172333,80.22005501,1290.694871,71.9625,733.946935,84.38865992,92.40949841,98.29867675,1,17.07726764,1.5,10.64253694,0.11,19.24553276,0,0,0.6,22.95532646,52.76736783,6.442885131,77.53578096,115.32,95.52592223,7.59,94.50859636,20.24,88.110668,40.3,90.21766641,13.6,73.09514143,64.3,94.59798995,8.2,76.69182717,22.2,71.15335868,86.93312946,9.017791085,97.81896117,14.1954,76.2356,9.569,73.6782,13.3333,7.5287,0,3.7356,0,1.7241,Fresno ,Fresno,CalEnviroScreen 4.0 Top 25%,2038331.625,6048.19596688529
577,6019001202,93725,4561,79.17302835,99.89914271,0.06133785,84.57996266,13.96606425,97.89670193,0.202941599,62.5513379,8.993621886,59.44827586,25576.25792,99.68742186,438.594055,16.6,788.309634,92.5814912,60.35891917,66.32640202,31.15,89.193729,48.55,89.7725386,1.205,87.90205162,0,0,7,83.27605956,71.6489247,8.748319475,98.87990044,89.27,89.3444666,6.83,88.09340518,14.13,61.12911266,52.4,97.43103012,22.4,89.61970497,72.2,98.11557789,16.3,97.90473712,30.8,91.7617237,87.24444145,9.050084257,98.04589007,20.8726,70.4232,8.7042,79.9167,1.4471,5.1085,0,12.87,0.6578,0,Fresno ,Unincorporated Fresno County area,CalEnviroScreen 4.0 Top 25%,5288755.53125,13334.2583191681
578,6019001100,93706,2780,93.18356973,100,0.060311,82.47666459,13.90634758,97.71001867,1.122711827,98.71810828,1.001924749,42.89655172,4859.094604,92.19804951,1037.095744,60.375,733.946935,84.38865992,89.60085405,96.47132955,70.5,98.18962299,54.25,91.16719243,3.1,96.3070814,0,0,6,79.95418099,78.97740371,9.643125306,99.9253267,129.54,97.22083749,7.8,95.62483962,21.47,92.24825523,44.5,93.22956214,16,79.37474624,76,98.91959799,12.8,93.83133784,30.3,91.03929024,93.15510884,9.663212577,99.72264246,18.705,72.554,8.741,74.0288,2.518,19.7842,0.0719,0.9712,0,2.6259,Fresno ,Fresno,CalEnviroScreen 4.0 Top 25%,5843007.12890625,11306.3533703861
579,6019000600,93721,4750,64.4471212,97.6172466,0.060311,82.47666459,13.75654525,97.19975109,0.414316957,85.66272558,0,0,1777.644348,76.68167042,712.3277096,37.1,733.946935,84.38865992,71.81559319,81.22243226,3.4,32.43747667,8,40.7604184,0.365,57.61747187,0,0,0,0,54.11534978,6.60747346,80.54760423,139.07,98.1555334,7.52,93.94405953,20.4,88.65902293,42.4,91.71095925,20.7,87.50845852,77.1,99.03266332,17.3,98.33420094,34.5,95.75411914,94.02714276,9.753670838,99.82349975,16.0211,75.1368,8.8421,63.8947,19.1789,13.4105,0,2.7368,0,0.7789,Fresno ,Fresno,CalEnviroScreen 4.0 Top 25%,3832735.81640625,11704.5685239002
580,6019000400,93721,5498,75.29592427,99.68482098,0.060311,82.47666459,13.88951512,97.68512757,0.673934208,94.87243311,1.752535769,46.5862069,3010.157725,84.8712178,1162.415629,67,733.946935,84.38865992,91.92164283,98.08443604,12.15,69.18626353,24.5,73.9664619,2.39,94.20251489,0,0,0.5,22.08476518,71.95972919,8.786268641,98.97946484,106.01,94.24227318,6.12,77.5468309,18.98,84.18494516,41.5,91.02758795,14.3,75.53119502,68.8,96.93467337,17.8,98.54242582,14.8,37.47782003,82.61371176,8.569727076,94.96974281,17.952,74.4271,7.621,77.9192,7.9302,2.9101,0.2183,10.9131,0,0.1091,Fresno ,Fresno,CalEnviroScreen 4.0 Top 25%,5294215.28515625,10507.3135517854
581,6019000300,93706,4225,76.39899292,99.79828543,0.060311,82.47666459,13.77605928,97.36154325,0.692992564,95.22090853,59.94428045,73.37931034,2385.267741,81.92048012,641.6004036,31.5125,733.946935,84.38865992,82.05009988,91.09010712,15,74.93467712,22.5,71.69184792,0.285,47.41230973,0,0,1,35.71592211,68.42949828,8.355228148,97.66023647,139.35,98.23030907,8.07,96.74108288,22.68,94.5663011,38.4,88.71171855,14.2,75.19285424,70.2,97.37437186,,,18.8,57.85804816,88.14840628,9.14385479,98.51235502,17.9645,68.9704,13.0651,66.2959,5.2544,22.4852,0.2604,2.4615,0.4497,2.7929,Fresno ,Fresno,CalEnviroScreen 4.0 Top 25%,2944437.5,7679.53268790999
582,6019000901,93706,2759,70.20675301,99.1301059,0.060311,82.47666459,13.65016787,96.5152458,0.122092994,43.92034848,2109.699244,93.24137931,2841.494995,84.08352088,364.259288,11.9,733.946935,84.38865992,62.70087888,69.48960302,9.2,58.71593878,12.5,53.09646356,0.27,45.73130377,0,0,3.5,66.68957617,62.11683732,7.584453498,93.39141257,139.35,98.23030907,7.76,95.39389274,22.68,94.5663011,40.6,90.40749177,9.5,59.79158208,69.3,97.09798995,13.3,94.83342009,21.8,69.9112801,89.23592688,9.256666025,98.89056984,18.8112,74.8822,6.3066,62.5951,0.6887,15.3316,0,21.0584,0,0.3262,Fresno ,Fresno,CalEnviroScreen 4.0 Top 25%,3054464.2421875,8067.52861295461
583,6019001304,93702,5383,61.39002248,96.34392335,0.06133785,84.57996266,13.94682843,97.84691973,0.044658993,15.93030492,2.537055842,49.31034483,4333.051402,90.59764941,459.6789104,17.9875,733.946935,84.38865992,51.68786119,53.85003151,3.15,31.74692049,30,79.6945044,0.3,50.13898081,0,0,1,35.71592211,54.36070294,6.637431031,81.03298071,112.4,95.16450648,7.11,90.89042853,19.54,85.90478564,47.9,95.29233106,23.8,91.21667343,63.6,94.07035176,7.1,68.40187402,29.3,89.37896071,89.16263921,9.24906371,98.85274836,17.0165,74.178,8.8055,63.7563,5.2387,9.8087,0,20.8805,0,0.3158,Fresno ,Fresno,CalEnviroScreen 4.0 Top 25%,2038226.3125,6064.89299930274
584,6019001408,93727,2677,36.00605909,69.15027736,0.06236471,88.69943995,13.93057587,97.82202862,0.036950374,13.26695706,30.58841868,69.13793103,2333.867696,81.64541135,483.289173,19.7125,733.946935,84.38865992,30.99171856,25.15437933,0,0,5,30.88162045,0.05,7.346128392,0,0,0,0,42.53412553,5.193408279,50.18046049,54.65,62.57477567,5.38,61.71413908,9.81,28.11565304,35,85.32017211,20.4,87.21071864,51.9,84.12060302,12.3,92.88131182,20.5,64.81622307,66.83566416,6.933030712,75.65557237,8.5544,48.1883,43.2574,43.743,37.5794,2.8016,0.2615,10.0112,0.1868,5.4165,Fresno ,Fresno,CalEnviroScreen 3.0 Disadvantaged Communities Only,1897121.4296875,5901.85133398582
585,6019000902,93706,5191,75.46496368,99.7100353,0.060311,82.47666459,13.68294343,96.78904792,0.255976308,71.00186683,2103.597226,93.20689655,2610.47197,83.13328332,347.2769377,10.8625,733.946935,84.38865992,63.54793805,70.92627599,11.7,64.87495334,14,56.13481654,0.03,4.116479153,0,0,4.25,71.13402062,62.48278424,7.629135544,93.64032358,139.35,98.23030907,10.18,99.62791891,22.68,94.5663011,48.4,95.67198178,22.8,90.03924753,86.7,99.84924623,16.2,97.8526809,26.1,82.78833967,95.35757112,9.891679502,99.92435703,26.5652,61.4718,11.963,73.2036,1.7916,11.6741,0,10.865,0,2.4658,Fresno ,Fresno,CalEnviroScreen 4.0 Top 25%,3074601.3046875,8195.06794317947
586,6019000502,93701,3594,60.02861059,95.70095814,0.060311,82.47666459,13.82694814,97.48599876,0.81647983,96.87616677,0,0,1802.389679,77.01925481,1581.116435,79.7125,733.946935,84.38865992,73.01852307,82.52047889,0,0,0,0,0.27,45.73130377,0,0,0.6,22.95532646,54.61908566,6.66897951,81.56813939,136.39,98.0558325,8.53,98.08827303,20.89,90.22931206,42.7,92.0020248,12.8,70.87562593,72.3,98.15326633,5,44.35190005,27.1,85.05703422,86.77288807,9.001168844,97.73071104,20.3951,67.6962,11.9087,73.0106,14.1625,1.6694,0.5843,8.9316,0,1.6416,Fresno ,Fresno,CalEnviroScreen 4.0 Top 25%,1850223.12890625,5944.3752783251
587,6019005408,93710,2268,53.49975044,91.31366616,0.06133785,84.57996266,13.64634815,96.47790915,0.283703941,74.63596764,160.0460899,79.79310345,1080.580668,65.46636659,1006.623287,58.3,818.4573595,94.87948045,21.27646534,13.59798362,0,0,1,6.973269135,0.51,70.07279947,0,0,0,0,52.44730237,6.403805202,76.63970131,78.38,84.37188435,,,12.37,49.50149551,,,16.3,80.0108269,85.2,99.76130653,17.9,98.59448204,38.9,98.18757921,80.5376193,8.35436881,93.06606152,1.1905,98.6772,0.1323,32.4515,43.6508,6.0847,0.97,11.6402,1.6314,3.5714,Fresno ,Fresno,CalEnviroScreen 4.0 Top 25%,7748607.12109375,11449.3356898018
588,6019007003,93662,8061,48.82727011,86.54815935,0.06236471,88.69943995,13.8426749,97.54822651,0.18452808,59.17859365,956.5474759,88.79310345,627.9603348,56.05151288,522.7653426,22.7875,484.0040004,58.49881354,47.18624416,47.58664146,3,31.24300112,0,0,0.325,53.51422899,0,0,0,0,48.91246796,5.972202623,67.47977598,126.48,96.8220339,6.94,89.27380036,19.19,84.79561316,28.3,77.99291319,15.5,78.37325754,44.2,74.97487437,8.8,80.38781884,12.3,24.94296578,78.81575754,8.17575578,91.36409481,15.544,72.4848,11.9712,81.3547,12.5791,0,0.1365,4.7265,0,1.2033,Fresno ,Selma,CalEnviroScreen 4.0 Top 25%,12429420.8085938,15582.5206187405
589,6019000200,93706,2689,80.74547628,99.94957136,0.060311,82.47666459,13.81895941,97.4735532,1.389658091,99.30304916,16.62549609,64.4137931,1975.207988,78.95723931,909.6508821,52.2625,733.946935,84.38865992,75.41453511,85.11657215,10.5,62.44867488,28.25,78.05080525,0.35,56.39973527,0,0,0,0,66.82595031,8.15943526,96.93839452,139.08,98.16799601,10.25,99.66641006,22.64,94.42921236,43.6,92.57150089,20,86.56110434,72.7,98.3040201,13.7,95.28891202,32.7,94.15716096,95.3988729,9.895963839,99.94957136,18.5943,71.1789,10.2269,73.6705,6.1361,11.8631,0.1116,8.0699,0,0.1488,Fresno ,Fresno,CalEnviroScreen 4.0 Top 25%,3103355.24609375,6860.92482457032
590,6019000100,93721,3676,60.36587875,95.91527988,0.060311,82.47666459,13.86304662,97.61045426,0.636260219,94.06347231,6.332283436,56.37931034,2032.989339,79.69492373,389.6005491,13.55,733.946935,84.38865992,41.85134677,39.67233774,9,58.17469205,25,74.82981903,0.3,50.13898081,0,0,0,0,57.86255137,7.065006029,87.54200373,82.61,86.83948156,,,22.84,94.99002991,37.9,88.20551759,9.8,61.09081066,61.5,92.6758794,11,89.66684019,14.8,37.47782003,82.36906465,8.54434922,94.84367121,1.2786,94.0968,4.6246,60.0381,20.049,11.4527,1.333,4.815,0.2992,2.0131,Fresno ,Fresno,CalEnviroScreen 4.0 Top 25%,1315317.9375,5190.35176709636
591,6021010400,95988,7118,42.58541218,78.78214826,0.04539285,42.56378345,8.613463393,26.72059739,0.115958815,42.15308027,820.1958063,88.06896552,19.01923353,11.36534134,320.7135514,9.325,425.9393125,49.09454228,58.8682261,64.25960933,8,53.43411721,33.5,82.40079695,0.55,72.58769027,4,43.78412432,4.1,70.60710195,49.31683201,6.021575393,68.72433105,60.5,69.60368893,4.84,47.95996921,31.65,99.71335992,21.9,68.03340926,9.6,60.17052375,49.4,81.0678392,6,57.24882874,17.8,53.11787072,68.17668351,7.072138005,77.6096823,15.2571,68.0107,16.7322,33.5066,51.2784,1.5594,1.1239,8.4012,0,4.1304,Glenn ,Willows,CalEnviroScreen 4.0 Top 25%,38808367.9882812,33933.4602596537
592,6081602300,94080,4196,46.08963379,83.33333333,0.03304924,7.517112632,8.803655476,32.89359054,0.656159812,94.58618544,0,0,238.6623332,37.68442111,1631.123507,80.7875,450.5715854,54.01523667,70.40055334,79.67233774,87.15,98.88017917,275.8,99.65133654,19.205,99.9205824,11,86.95926081,17,97.20504009,64.43745861,7.867800897,95.39514624,59.96,68.94317049,5.03,53.15627406,12.27,48.39232303,17.5,60.6302202,9,57.76153742,30.3,54.38442211,6.7,64.51067153,15.9,43.28263625,56.47224335,5.858007134,60.26222895,11.7255,73.0458,15.2288,57.3165,9.9619,3.4795,0.2383,24.142,2.7884,2.0734,San Mateo,South San Francisco,CalEnviroScreen 4.0 Top 25%,18110965.3515625,23233.8147473691
593,6081611900,94303,10368,39.73810555,74.59657085,0.03419029,10.56627256,8.315570206,18.51897946,0.166741946,55.39514624,0,0,106.2287674,24.03100775,1333.976635,73.35,379.5289075,39.87760709,67.25552407,75.55135476,22,83.85591639,108.75,97.14428026,1.19,87.72998015,12,90.1301974,6,79.95418099,54.028501,6.59686924,80.37336652,62.66,71.93419741,6.32,80.72876572,11,37.74925224,33.9,84.24449506,10.6,64.13587766,27.8,50.23869347,3,17.11348256,16.7,47.61723701,58.0703478,6.023782509,62.54412506,13.3198,77.8453,8.8349,58.0633,14.6508,14.0625,0.0965,6.1343,2.826,4.1667,San Mateo,East Palo Alto,CalEnviroScreen 3.0 Disadvantaged Communities Only,5258977.37890625,10995.9765464206
594,6081606200,94401,7788,42.22342259,78.34089763,0.03419029,10.56627256,8.720162987,30.55382701,0.323443743,78.74299938,0,0,203.3706716,35.00875219,2160.954889,89.3,296.5551177,23.44198826,85.63284613,93.83742911,10,61.38484509,92.75,96.14809895,2.475,94.55989411,10,82.96934061,3,63.66552119,56.70278571,6.923398872,85.67517113,51.24,58.21286142,5.43,62.88170387,9.7,27.06879362,29.9,80.03037206,24.7,92.04222493,45.2,76.4321608,3.4,22.56637168,21.8,69.9112801,58.79213411,6.098655209,63.65355522,15.2157,73.0868,11.6975,54.3785,13.7519,5.945,0.5136,17.7324,2.6708,5.0077,San Mateo,San Mateo,CalEnviroScreen 4.0 Top 25%,1918111.62109375,6261.40359205279
595,6081610201,94063,5568,46.84126873,84.21583459,0.03419029,10.56627256,7.964033572,12.93092719,0.464716523,88.30118233,0,0,116.7693329,25.08127032,2063.766865,88.0625,401.6407787,43.62432871,78.97778086,88.4057971,88.6,98.95483389,116.75,97.44313465,2.71,95.31436135,0,0,8,86.50630011,54.96226518,6.710881662,82.33976353,81.62,86.09172483,5.7,68.86066205,13.09,54.48654038,32.2,82.70058213,13.6,73.09514143,40.9,70.43969849,1.5,3.214471629,32.9,94.3599493,67.28747217,6.979897887,76.34896621,10.704,76.6882,12.6078,69.199,16.1638,4.2744,0,7.2917,0.7902,2.2809,San Mateo,Redwood City,CalEnviroScreen 4.0 Top 25%,2288453.91015625,9320.90209927918
596,6081602100,94080,3700,47.37971222,84.87140696,0.03419029,10.56627256,8.63177743,27.46733043,0.380781049,83.59676416,0,0,225.6986694,36.69667417,1820.124321,84.2125,381.8285389,40.21481204,82.48933241,91.44297417,11,63.69914147,47.5,89.32425701,2.5,94.63931171,10,82.96934061,0,0,53.22524735,6.498792129,78.64343497,61.61,70.82502493,5.95,74.22376187,12.58,51.09670987,29.6,79.72665148,19.5,85.83028827,42.2,72.39949749,5.4,49.85684539,28.6,88.09885932,70.2821303,7.29054127,80.43368633,13.5135,75.2973,11.1892,59.5946,11.7027,3.7297,0.1892,18.6216,4.3243,1.8378,San Mateo,South San Francisco,CalEnviroScreen 4.0 Top 25%,771035.28515625,3960.63976172725
597,6081610202,94063,4013,40.36723358,75.61775088,0.03304924,7.517112632,8.121197297,15.14623522,0.505302075,90.14312383,0,0,113.1056671,24.80620155,1946.473033,86.1625,397.8593193,43.24965655,45.78400836,45.54505356,117.7,99.62672639,201.65,99.16984891,2.255,93.6730642,0,0,3.25,64.74226804,49.86161745,6.088093586,69.99377722,72.75,80.42123629,7.24,91.98101103,11.8,44.52891326,9.2,38.85092382,12,68.65611043,21.8,37.88944724,4.8,41.8401874,29.9,90.40557668,63.91941799,6.630521198,71.36913767,6.9275,83.8026,9.2699,26.14,44.605,4.2113,0.1994,19.9601,0.3738,4.5103,San Mateo,Redwood City,CalEnviroScreen 4.0 Top 25%,2753655.40234375,10536.6929884699
598,6081612000,94303,7091,41.21891628,76.9667171,0.03419029,10.56627256,8.20283271,16.4654636,0.346314053,80.7840697,0,0,116.4040019,25.05626407,1798.483642,83.8,508.927083,61.38378918,93.62354187,99.01701323,8.45,53.95670026,13.9,55.71974099,2.345,93.97749835,12,90.1301974,0,0,51.00834849,6.228109219,72.79402614,61.77,71.28614158,6.22,79.27893251,10.86,36.86440678,28.6,78.33459884,8.4,55.14954662,30,54.03266332,5.4,49.85684539,28.7,88.25095057,63.80070729,6.618207039,71.18003026,14.5396,76.4631,8.9973,74.8413,3.7935,8.4755,0,4.3012,5.5563,3.032,San Mateo,East Palo Alto,CalEnviroScreen 4.0 Top 25%,2098497.82421875,7041.56975222986
599,6081604200,94066,4135,34.57278251,66.84316692,0.03419029,10.56627256,8.805267621,32.93092719,0.575633593,92.1717486,0,0,190.6223348,33.74593648,2942.145179,95.575,435.1563766,50.780567,92.66056798,98.47511027,24,85.62896603,107.9,97.09447119,0.665,77.10125745,10,82.96934061,7.5,84.74226804,63.02288373,7.695081585,94.15059116,48.9,54.99750748,3.87,23.65922504,10.47,33.92323031,16.6,58.92179195,9.2,58.57355528,13.9,19.38442211,6,57.24882874,17.4,51.35614702,43.31180165,4.492841581,40.10337872,13.4462,76.445,10.1088,49.2624,18.2346,1.0641,0.1451,15.5502,3.942,11.8017,San Mateo,San Bruno,CalEnviroScreen 3.0 Disadvantaged Communities Only,2789323.8125,10915.7695065732
600,6081604101,94066,8053,40.94532987,76.56328795,0.03419029,10.56627256,8.602290499,26.19788426,0.387660992,84.08214063,0,0,184.5440012,33.10827707,1098.858229,63.925,257.98223,12.65143,79.07614461,88.46880907,11.95,65.26689063,80.85,95.33455089,0.525,70.93315685,9,77.29945401,3.35,64.97136312,51.50367883,6.288588955,74.20037337,57.65,66.43818544,5.46,63.53605337,12.16,47.32053838,25.6,74.33561124,12,68.65611043,23.6,41.90954774,6.4,61.53045289,27.4,85.75411914,62.76771368,6.511052027,69.80584972,10.7538,77.4494,11.7968,43.3131,19.5455,0.2111,0,24.2146,8.8787,3.8371,San Mateo,San Bruno,CalEnviroScreen 4.0 Top 25%,1774737.640625,8598.85066320843
601,6077005206,95304,26742,29.48256903,57.76601109,0.04901945,58.2327318,9.171030169,40.23646546,0.127836119,45.32669571,152.0751634,79.55172414,128.236,26.68167042,948.8931295,54.9625,693.4943252,76.69539153,13.4211234,6.238185255,13.25,71.81784248,58.75,92.36261,0.7,78.39841165,11,86.95926081,1,35.71592211,56.6773835,6.920297267,85.61294337,38.75,39.23230309,4.89,49.28149859,16.1,72.05882353,9.3,39.20526449,4,31.30328867,11.4,13.26633166,4.2,33.57626236,12.5,25.7287706,41.07009598,4.260303841,36.8885527,20.0097,73.4799,6.5104,19.6657,31.7403,7.1461,0,34.9114,0.9984,5.5381,San Joaquin,Unincorporated San Joaquin County area,CalEnviroScreen 3.0 Disadvantaged Communities Only,109469127.257812,62940.6502311081
602,6077005135,95336,8321,33.39347999,64.77559254,0.0482775,55.38270068,10.77407585,53.42874922,0.117414306,42.66334785,348.0785746,83.79310345,460.1926575,49.91247812,699.6909452,36.1125,948.8377459,98.81353815,13.33143901,6.187775677,0,0,14.75,57.19740993,0.3,50.13898081,6,58.69382612,9,88.9347079,52.52217775,6.412947471,76.86372122,90.12,89.68095713,4.04,27.59815242,21.6,92.63459621,9.9,41.59706403,1.7,13.30355934,15.4,22.92713568,6.9,66.60593441,8.3,7.693282636,50.19831524,5.20719687,50.63035804,13.8205,60.8821,25.2974,30.6574,51.1838,5.6363,0.0961,5.2758,1.5863,5.5642,San Joaquin,Unincorporated San Joaquin County area,CalEnviroScreen 3.0 Disadvantaged Communities Only,25035706.5117188,23962.0565780624
603,6077005130,95330,3064,39.96253657,74.91174987,0.04899293,57.77224642,10.85765393,53.9390168,0.333932576,79.72619788,0.541157489,38.86206897,432.6019999,48.81220305,344.1117472,10.65,600.0770608,68.67740727,35.87770529,31.66981727,14.25,73.68421053,53.5,91.03436826,0.8,81.49569821,0,0,6.5,81.19129439,54.3361179,6.634429202,80.97075296,81.39,85.89232303,3.78,21.61919425,17.55,78.56430708,22.2,68.55226525,9.8,61.09081066,25.9,46.18090452,6,57.24882874,14.8,37.47782003,58.06770031,6.023507878,62.5315179,15.111,73.8577,11.0313,58.8446,27.5131,0.4569,0.359,11.2272,0,1.5992,San Joaquin,Lathrop,CalEnviroScreen 3.0 Disadvantaged Communities Only,2158403.359375,6247.84450927367
604,6077004501,95240,2377,48.44981543,86.06908724,0.04676708,48.45052894,10.81031192,53.61543248,0.365962354,82.47666459,25.97752737,67.79310345,60.6613668,19.51737934,702.2763489,36.3125,553.9537008,64.99313101,41.59612848,39.36988028,5,42.60918253,40.5,86.3357131,0.325,53.51422899,5,51.21797564,11,92.80641466,56.14295267,6.855043369,84.65463597,57.46,66.12662014,5.51,64.78060046,16.68,74.70089731,21.7,67.60313845,8.2,54.22925971,43.2,73.63065327,11.3,90.59083811,17.7,52.61089987,68.13449859,7.067762058,77.53403933,19.3521,61.7164,18.9314,30.6268,50.7362,2.987,0,12.9996,0,2.6504,San Joaquin,Lodi,CalEnviroScreen 4.0 Top 25%,3980269.9609375,11297.5206276035
605,6077004403,95240,3798,43.31250059,79.91679274,0.04632538,46.9943995,10.68447106,53.14250156,0.239992923,68.67454885,0.001780217,6.379310345,69.0119985,20.4676169,435.8038296,16.3125,553.9537008,64.99313101,85.84541276,94.00126024,8.4,53.88204554,48.25,89.68952349,0.215,37.88219722,0,0,0.1,2.520045819,43.17869317,5.27210986,52.13441195,65.8,75.01246261,5.04,53.46420323,18.98,84.18494516,42.5,91.79954442,36.9,98.10529165,61.6,92.72613065,8.8,80.38781884,23.1,74.52471483,79.19795187,8.215401755,91.71709531,20.6951,71.8799,7.425,60.1369,15.6135,0,0,23.3281,0,0.9215,San Joaquin,Lodi,CalEnviroScreen 4.0 Top 25%,1650018.6796875,5767.67342935388
606,6077004308,95240,4402,34.40333401,66.5279879,0.04588368,44.97822029,10.33296841,51.30056005,0.112257301,40.97075296,0.493080606,37.5862069,69.8206978,20.55513878,569.6688373,26.175,553.9537008,64.99313101,34.82898476,30.37177064,1.75,22.62038074,12.5,53.09646356,0.185,31.38318994,0,0,1,35.71592211,35.93196214,4.38728544,31.64903547,65.8,75.01246261,6,75.12188863,18.98,84.18494516,30.6,80.86560364,11.7,67.72228989,49.5,81.14321608,8.7,79.72410203,18.4,55.95690748,75.59442798,7.841599203,87.39283913,16.6288,74.1027,9.2685,60.2453,25.9655,0,0.2953,12.9941,0,0.4998,San Joaquin,Lodi,CalEnviroScreen 3.0 Disadvantaged Communities Only,1228622.4296875,5304.9053207477
607,6077003409,95210,4159,35.41617032,68.22995461,0.04588368,44.97822029,11.09629147,55.69383945,0.085942343,32.00995644,0,0,173.1330007,31.88297074,927.6303663,53.6,616.162239,69.47670788,31.41677705,25.77189666,0,0,2,14.31180475,0.2,35.6187955,6,58.69382612,0,0,33.35942771,4.073179498,25.11512134,63.68,72.95613161,6.48,83.30767257,19.41,85.61814556,29.2,79.27107062,19,85.09947219,52.6,84.9120603,14.7,96.57730349,29.2,89.21419518,83.82106847,8.694969209,95.83963691,14.1861,75.1383,10.6756,38.1342,13.2484,6.516,0,37.9418,0,4.1597,San Joaquin,Stockton,CalEnviroScreen 3.0 Disadvantaged Communities Only,2248953.6015625,6873.28958039267
