census_tract,total_pop,county,zip,approximate_location,longitude,latitude,ces_4_0_score,ces_4_0_percentile,ces_4_0_percentile_range,ozone,pm2_5,diesel_pm,drinking_water,lead,pesticides,tox_release,traffic,cleanup_sites,groundwater_threats,haz_waste,imp_water_bodies,solid_waste,pollution_burden,pollution_burden_score,asthma,low_birth_weight,cardiovascular_disease,education,linguistic_isolation,poverty,unemployment,housing_burden,pop_char,pop_char_score,children_10_years_percent,pop_10_64_years_percent,elderly_64_years_percent,hispanic_percent,white_percent,african_american_percent,native_american_percent,asian_american_percent,other_multiple_percent,disadv_designation,avg_maternal_age
6019005407,3476,Fresno,93710,Fresno,-119.7450732,36.8339103,23.8852414662522,46.4573877962683,45-50%,0.06133785,13.63253888,0.098728321,733.946935,40.40811906,38.61560121,1068.436971,1081.212156,1,0,0.285,0,0,49.1886933121878,6.00592968310018,62.68,2.75,10.16,12.5,NA,28.3,3.8,13.7,38.3384487939637,3.97694324218643,13.95,59.93,26.12,32.8,51.32,1.87,0,11.47,2.53,0,29.17948717948718
6037651221,3697,Los Angeles,90505,Torrance,-118.3550066,33.8218914,23.880512518162,46.4321734745335,45-50%,0.04125212,11.8831003,0.150639971,320.15844,35.82833314,0,7315.746826,1423.593842,0,13.75,0.535,0,2,43.8412118667121,5.35300326077434,23.8,5.94,9.71,5,19.4,15.2,4.4,22.2,43.0062207119738,4.46114290517124,15.9,70.79,13.31,14.61,28.59,5.22,0.27,47.47,3.84,0,NA
6067008117,2429,Sacramento,95608,Carmichael,-121.3188938,38.6652577,23.864282293874,46.3943519919314,45-50%,0.05067132,8.731797263,0.058921617,500.2545563,73.07521124,0,54.35159937,833.0745926,0.4,11,0.3,6,0,37.9595702277254,4.6348559849207,80.64,4.79,13.44,9.4,4.8,26.7,3.5,14.1,49.6360573379869,5.14887245073319,13.59,71.55,14.86,25.07,63.4,2.63,0,3.38,5.52,0,37
6067003400,3929,Sacramento,95831,Sacramento,-121.5088949,38.5121908,23.8578973759224,46.381744831064,45-50%,0.04435661,8.813593824,0.109880272,265.2639198,54.19855415,0,115.1816661,407.8630435,9,19.5,0.145,10,0,34.3093434804583,4.18916402412153,70.06,6.04,13.28,10.9,3.6,30.8,3.1,17.4,54.9022249637462,5.69514519807455,9.9,64.21,25.88,25.88,44.49,8.25,1.32,14.84,5.22,0,33.917808219178085
6089012101,4562,Shasta,96007,Anderson,-122.3051577,40.4613796,23.8515388691445,46.3565305093293,45-50%,0.04632538,13.74155017,0.27519895,64.78309789,46.08928915,6.005126408,1.259973667,691.3484009,0,15,0.5,2,0,40.1950062203181,4.90780227559308,50.47,3.25,19.3,12.1,3.1,33.7,3.2,18.9,46.8505281184242,4.85992253350554,16.92,68.76,14.31,15.04,75.43,3.18,2.06,1.71,2.59,0,28.025641025641026
6065030800,7801,Riverside,92504,Riverside,-117.4115769,33.9653835,23.8275228268483,46.3313161875946,45-50%,0.06591477,12.87510706,0.16451261,693.1373368,60.95535876,0,805.0203043,352.1336062,0.2,6.5,0.29,3,2.5,50.152360266007,6.12359322674897,41.36,4.29,10.58,11.5,2,30.4,4.6,13.8,37.5109190038616,3.89110150601862,13.41,74.25,12.34,46.49,42.15,5.5,0.67,5.17,0.03,0,30.96135265700483
6073004501,2505,San Diego,92102,San Diego,-117.1381735,32.717632,23.8264233536079,46.3187090267272,45-50%,0.04259906,10.22570464,0.719069561,312.860703,48.42694658,0,424.8298645,222.8682936,0.4,6.3,0.045,3,1.75,33.9223662569222,4.14191418199281,79.57,3.28,11.78,18.8,8.4,44.1,NA,19.8,55.4552799330809,5.75251497416209,1.96,92.38,5.67,53.41,36.69,1.36,0.96,4.27,3.31,0,32
6085503337,3455,Santa Clara,95121,San Jose,-121.8099466,37.3010538,23.8195080544272,46.3061018658598,45-50%,0.04125212,8.517997752,0.349401614,383.9427713,33.65618958,0,126.1446686,2497.647264,7,2,0.175,3,0.4,35.9332623397255,4.38744419428011,46.54,5.75,12.24,24.8,20.5,21.4,4.4,8.3,52.3366988898816,5.42901675774716,7.38,74.36,18.26,19.48,7.79,3.24,2.17,66.63,0.69,0,35.68421052631579
6037214800,2813,Los Angeles,90048,Los Angeles,-118.3730515,34.0713896,23.8186700079124,46.2934947049924,45-50%,0.04863521,11.68771731,0.174031399,787.9403354,51.98727874,0,1611.99528,1371.472776,0.1,42,0.97,0,1,53.6467795175997,6.55026112327424,27.51,4.55,13.3,5.3,4.3,16.1,4.9,13.8,35.0545211025344,3.6362932041412,8.46,77.21,14.33,6.19,78.63,4.98,0.28,5.83,4.09,0,38.34615384615385
6037101110,4283,Los Angeles,91042,Los Angeles,-118.2929869,34.2594737,23.8123106177513,46.2808875441251,45-50%,0.06464682,11.30213066,0.047101665,726.638249,60.56636098,0,754.9809977,566.5033447,0,0,0.12,0,0,34.9792340446575,4.27095752895033,30.87,3.36,16.86,15.2,11.4,32.5,7.3,32.5,53.7478913220096,5.57540328049192,12.65,70.37,16.97,27.74,61.08,0.44,0.07,7.8,2.87,0,31.95575221238938
6053010606,6479,Monterey,93908,Unincorporated Monterey County area,-121.5676557,36.6852793,23.8091447200518,46.2682803832577,45-50%,0.03707046,5.173829149,0.039922735,1092.348314,40.71359346,6407.371564,2.882626367,731.4180263,55.5,15.6,0.595,25,1.5,50.7184333544959,6.19271063841475,32.3,4.24,7.36,44.1,19.7,28.1,1.2,11.5,37.0636470335614,3.8447048651617,13.44,75.69,10.87,81.83,11.62,0.06,0,5.62,0.86,0,31.7196261682243
6099003907,7308,Stanislaus,95382,Turlock,-120.8343873,37.5147982,23.8083533396049,46.2556732223903,45-50%,0.05530288,12.50348495,0.075755519,855.9853668,23.5285337,26.57103993,158.3656667,417.3533151,0,2.85,0.22,0,0,38.6029772139204,4.7134158501356,38.91,5.25,16.36,9.7,9.8,18.7,5.1,11.8,48.6943693344197,5.05118879738142,10.47,62.53,27,20.13,71.32,0.26,0,4.27,4.02,0,28.936936936936938
6073001500,3827,San Diego,92104,San Diego,-117.1233872,32.7437342,23.807436826731,46.2430660615229,45-50%,0.04320513,10.01011905,0.483275674,312.860703,57.78599527,0,291.8955333,1321.165923,0.8,0,0.385,12,1.3,44.6689260929078,5.4540670033845,50.39,6.59,9.01,3.7,5.8,12.7,4.5,14.9,42.0801535334446,4.36507963909454,9.93,81.11,8.96,24.3,59.16,3.5,0.44,5.67,6.92,0,36.23076923076923
6037920328,2036,Los Angeles,91355,Santa Clarita,-118.5720874,34.4168102,23.8057229176505,46.2304589006556,45-50%,0.06350576,9.860296332,0.170279418,640.9348426,5.316750879,0.003315642,281.5563354,2002.648591,0,15,1.125,7,0,47.8963093485487,5.84812985784523,32.41,6.94,11.9,3.2,1.6,15.5,3.9,15.7,39.2418533908192,4.07065566194897,8.55,82.51,8.94,11.94,59.14,2.06,0.64,19.5,6.73,0,27
6059001501,5792,Orange,92821,Brea,-117.9135026,33.9340988,23.8005535377073,46.2178517397882,45-50%,0.04939042,12.11663462,0.196910696,799.9107539,20.68440281,13.2585577,3568.976562,695.1648172,11.95,18,1.37,6,1,62.511111295326,7.63259427261821,30.04,4.79,10.84,4.1,3.1,12.5,4.3,12.9,30.0607647339379,3.11827835826298,9.93,65.11,24.97,22.34,53.02,0.03,0,22.31,2.3,0,39.40384615384615
6071025000,9872,San Bernardino,92310,Unincorporated San Bernardino County area,-116.6442497,35.4026962,23.7905422641898,46.1926374180535,45-50%,0.05948454,6.465045782,14.61122094,395.8943216,45.5906912,0,3.210920033,NA,8,101.85,0.5,0,2.2,44.9657753065156,5.49031223340305,10.2,4.47,18.55,3.8,2.8,41.7,15.8,8.5,41.7726898780872,4.33318566464183,27.72,71.38,0.89,18.55,47.86,17.04,0.24,7.7,8.61,0,26.70486111111111
6037217002,4639,Los Angeles,90035,Los Angeles,-118.3804933,34.0495333,23.7699713508449,46.1674230963187,45-50%,0.04716458,11.69991328,0.093919446,787.9403354,55.50543728,0,1788.49705,1172.409411,0.1,12,0.345,7,0,49.1180353142328,5.99730235558463,31.16,3.75,11.15,6.4,10.5,29,2.9,24,38.2083125654925,3.96344388551805,11.51,79.05,9.44,12.03,75.43,1.57,0,7.35,3.62,0,NA
6037181500,3956,Los Angeles,90041,Los Angeles,-118.1928507,34.1347808,23.7658693263765,46.142208774584,45-50%,0.05462941,11.57992001,0.06573723,668.1645671,68.32430592,0,1242.852987,806.702828,12,0,0.2,0,0,42.2246209240413,5.15561782777663,36.19,5.93,10.05,14.1,4.3,18.1,5.6,15.9,44.4383711809014,4.60970345752443,10.49,72.88,16.63,38.62,36.1,0.86,0,22.75,1.67,0,36.34782608695652
6013359103,5237,Contra Costa,94564,Pinole,-122.2975158,38.0059174,23.7654812757528,46.1296016137166,45-50%,0.03304924,8.879945329,0.357911228,110.4123824,45.89031839,0,677.8186645,2975.739255,17.5,0,0.42,10,0,42.2508692565959,5.15882274396787,49.81,5.57,11.29,7,5.6,16.2,6.6,9.9,44.4100387220372,4.60676446065943,7.2,74.79,18.01,12.53,31.6,9.87,0,37.12,8.88,0,37
6069000501,6207,San Benito,95023,Hollister,-121.379325,36.8433246,23.7611080838968,46.1169944528492,45-50%,0.04050375,4.834587093,0.15066949,468.990284,31.68217021,0,18.3623465,280.5598499,18.25,0,0.385,5,0.5,28.8210075596325,3.51903929833327,63.09,5.74,24.8,17.9,4.2,25.2,9.5,13,65.0920151904714,6.75215764005558,12.99,79.2,7.81,53.38,40.94,0.34,0,2.84,2.51,0,29.26086956521739
6059099224,3448,Orange,92708,Fountain Valley,-117.9676275,33.72311,23.7583956188699,46.1043872919818,45-50%,0.04490202,11.53214214,0.270755704,288.1810534,34.46838847,0.154089752,3968.280111,2377.402511,0,9.5,0.16,1,0,41.9146275721136,5.11776770108004,31.49,6.98,12.53,5.7,9.7,19.3,2.5,15,44.7529517143727,4.64233568355516,8.27,73,18.74,9.31,45.82,0.32,0,41.65,2.9,0,NA
6059075507,5257,Orange,92780,Tustin,-117.8127013,33.7362411,23.753998267901,46.0917801311145,45-50%,0.04978792,11.82023744,0.471186897,390.9602855,52.6695678,0,3400.850016,2544.071498,0.9,1.5,0.28,0,0,45.984136959481,5.61465398895361,33.67,3.15,10.79,11.1,10.3,27.8,5.5,20.9,40.7848497890296,4.23071453995832,11.19,81.89,6.92,47.97,30.3,3.39,0,15.07,3.27,0,NA
6065043512,7618,Riverside,92583,San Jacinto,-116.9444017,33.7716288,23.7480901760565,46.0791729702471,45-50%,0.06464682,8.859281233,0.041442672,223.5116872,29.17369115,2.117377542,56.75870003,505.7074588,0.9,0,0.26,0,0.2,26.3254846587805,3.21433644782331,77.79,5.21,26.68,24.1,6.8,42.2,6.6,18.5,71.2233670009589,7.38817810815612,15.24,69.74,15.02,49.07,27.16,12.38,0.49,5.26,5.64,0,33.16822429906542
6059099241,4202,Orange,92683,Westminster,-117.9802241,33.7264094,23.7459544080536,46.0665658093797,45-50%,0.04490202,11.5169738,0.366719143,380.7263612,39.2679983,4.862181378,4134.329915,3480.077863,0,17.25,0.49,0,0.25,51.3559588892461,6.27055237957646,28.23,3.7,9.15,11.1,8.9,20.6,4.5,25.2,36.5063971150985,3.78689993650249,8.61,77.06,14.33,25.75,41.77,2.97,0.19,23.68,5.64,0,32
6103001000,6608,Tehama,96021,Unincorporated Tehama County area,-122.1205504,39.8864854,23.7450333883022,46.0539586485124,45-50%,0.04706421,7.216373246,0.033515919,260.7429487,41.89341491,1091.803316,1.252247667,92.48796693,5.4,16.6,0.11,5,0,29.9727773778452,3.65967016436175,67.11,4.48,20.89,18.6,5.5,40.4,11.3,11.6,62.5483680832087,6.48829875968981,14.27,65.18,20.55,39.65,58.52,0,0.08,0.89,0.86,0,28.373626373626372
6095253404,6894,Solano,95620,Dixon,-121.8314911,38.4598591,23.736760433274,46.0287443267776,45-50%,0.04490202,8.632594372,0.271547183,467.8564042,36.07970581,235.8924308,77.83339947,2417.683408,0,18,0.935,0,0,45.2654472200047,5.52690211451644,59.94,3.3,14.54,13.2,1.5,31.7,3.4,13.3,41.4023333481575,4.29476765490912,15.2,77.13,7.67,38.4,49.62,2.84,0.54,3.66,4.95,0,32
6085504322,5936,Santa Clara,95131,San Jose,-121.8929601,37.3943303,23.731859124292,46.0161371659102,45-50%,0.03975537,8.635974586,0.45026964,285.119619,24.45920705,0,283.9960022,1114.213711,93.7,51.2,2.195,3,1.1,46.6880821630126,5.70060555848064,26.89,6.41,10.15,9.8,21.6,18.2,2.9,6.8,40.1324722224579,4.16304178228692,14.71,79.51,5.78,7.43,12.4,10.31,0,69.29,0.57,0,32.6390977443609
6037192300,2463,Los Angeles,90004,Los Angeles,-118.3284923,34.079743,23.7275585311961,46.0035300050429,45-50%,0.04863521,11.84738147,0.155503948,787.9403354,56.196626,0,1547.368001,1171.660996,8.7,9.5,0.395,0,0.75,51.9303563679842,6.3406861976382,37.07,3.37,9.81,4.4,6.8,16.6,8.9,18.5,36.0746342912328,3.74211209821963,6.74,76.41,16.85,11.04,61.06,1.1,0,18.72,8.08,0,32
6111004505,2208,Ventura,93033,Oxnard,-119.1820508,34.1578571,23.7173510719149,45.9909228441755,45-50%,0.04125212,8.808748127,0.076489433,131.5627627,77.06995022,0,3312.133382,515.9838607,0,1,0.01,4,0,27.3209502374638,3.33588259725188,47,5.73,15.13,41.3,10.4,33.6,8,25.6,68.5394426586167,7.10976791912683,12.95,78.89,8.15,90.67,6.52,1.45,0,1.09,0.27,0,32.32786885245902
6085503306,4373,Santa Clara,95122,San Jose,-121.822135,37.3314079,23.715223560774,45.9783156833081,45-50%,0.04125212,8.835373744,0.111488412,291.52549,47.27126574,0,143.2963359,1584.22377,3.5,0,0.15,0,0,27.198025787093,3.32087354627801,57.49,5.88,12.25,40,16.5,26.2,7.7,27.4,68.8430381988069,7.1412606443126,10.43,75.83,13.74,59.55,2.72,1.14,0.21,35.31,1.07,0,29.441860465116278
6065044606,2734,Riverside,92262,Palm Springs,-116.6260603,33.8749566,23.7121519215553,45.9657085224407,45-50%,0.06464682,6.426506264,0.121417356,330.8471364,37.37700159,0.136146534,2.767863567,416.3148023,0,28.5,0.42,0,0,30.8856611558455,3.77113309233009,57.49,4.07,13.95,11.8,NA,42.4,10.8,21.7,60.6155783018394,6.2878056385181,5.71,63.31,30.98,34.13,54.32,1.76,0,2.63,7.17,0,37
6059099603,7113,Orange,92647,Huntington Beach,-118.0388823,33.7473928,23.706682161027,45.9531013615734,45-50%,0.04259906,11.71553708,0.331117723,386.1211554,42.18880925,7.035306233,5155.949951,1043.486838,41.25,78.5,5.4,3,0,60.3088479140916,7.36369835120362,32.83,5.23,11.23,8,4.3,11.9,2,8.5,31.0355846843271,3.21939887137719,10.88,69.38,19.74,19.04,55.69,0.07,0,18.07,7.14,0,32
6037272302,4457,Los Angeles,90066,Los Angeles,-118.4274418,34.0021096,23.7047478318568,45.940494200706,45-50%,0.04539285,11.63317139,0.163944669,440.6380342,56.99247968,0,2015.350647,838.7642448,0,4,0.4,5,0,42.7529299895816,5.22012425974143,35.21,3.02,12.29,27.1,14.1,32.3,4.7,14.4,43.7763595494401,4.54103133419107,7.52,81.04,11.44,48.89,35.23,3.79,0,9.94,2.15,0,32
6073013906,5291,San Diego,91977,La Presa,-117.0071856,32.7267911,23.7034113391145,45.9278870398386,45-50%,0.04539285,10.19698198,0.085827505,408.312592,48.92305956,0,242.9594218,1317.611825,1.75,0,0.07,0,1.95,32.754148316222,3.99927500347567,61.24,4.95,12.29,12.4,1.8,36.7,9.6,23.4,57.136644081233,5.9269270851628,15.78,70.5,13.72,35.14,32.19,13.68,1.17,12.23,5.59,0,34.857142857142854
6089012102,2097,Shasta,96007,Unincorporated Shasta County area,-122.2692975,40.455518,23.6965477620075,45.9152798789713,45-50%,0.04716458,12.87299857,0.049089832,134.7360673,33.57560649,53.4602707,1.063252333,529.8515412,0,12,0.175,2,0,31.6450406421213,3.86385317676931,50.47,4.55,19.3,13.8,3.4,46.3,6.7,20.6,59.1220669851272,6.13287997185778,12.11,60.32,27.56,5.39,81.59,0.95,1.86,7.06,3.15,0,37
6083002211,5742,Santa Barbara,93454,Unincorporated Santa Barbara County area,-120.3928629,34.9569166,23.6961396935606,45.9026727181039,45-50%,0.03419029,7.635205857,0.168208387,269.1018838,30.63236142,33154.32954,42.10803047,631.0505437,0,9.3,0.435,19,6,41.333953466149,5.04686750808069,82.18,4.7,12.69,9.1,2.9,13.9,5.4,10.9,45.2627401291213,4.69521731165323,16.58,58.29,25.13,56.69,31.33,1.64,0,4.53,5.82,0,28.666666666666668
6073014901,4086,San Diego,91941,La Mesa,-117.0103336,32.7619814,23.6922381293884,45.8900655572365,45-50%,0.04632538,10.00126132,0.31949772,408.312592,51.3919461,0,176.5294342,1181.042139,4.7,13.5,0.145,0,1,41.6259725044779,5.08252297465708,38.07,6.31,9.34,4.5,0.9,27.5,7.4,21,44.9378078254102,4.66151127058839,10.21,74.89,14.9,20.95,62.48,7.05,0.39,1.32,7.81,0,31.439655172413794
6073008506,4620,San Diego,92117,San Diego,-117.1867776,32.8302338,23.6903862956832,45.8774583963691,45-50%,0.04490202,9.432150457,0.101082133,312.860703,43.6036074,0,165.6294301,952.6979449,6,5,0.26,14,0,37.5916721012054,4.58993569674797,40.95,6.05,10.43,10.2,3.3,22.9,8.4,18.4,49.7565987372965,5.16137651175988,9.57,77.58,12.86,24,55.11,2.36,0,17.01,1.52,0,33.3235294117647
6065041812,3336,Riverside,92879,Corona,-117.5634459,33.861606,23.6898792649433,45.8648512355018,45-50%,0.05938691,12.31637863,0.076561268,669.9022747,41.48124459,0,1132.25533,558.676514,3.5,5,0.45,0,3,46.5748494445101,5.68677986604284,44.72,2.93,19.95,10.6,3.4,17.5,3.1,15.9,40.1588783468047,4.16578095565143,12.29,72.03,15.68,44,43.02,4.17,0.27,8.09,0.45,0,29.767857142857142
6079010603,1513,San Luis Obispo,93442,Unincorporated San Luis Obispo County area,-120.8297441,35.374148,23.6883477291609,45.8522440746344,45-50%,0.036244,7.312151496,0.046530105,405.140564,52.10585736,11.59721709,19.38289473,748.5548517,17,6,0.7,10,2.5,43.1290403859458,5.26604726443094,39.13,9.23,9.49,6.1,NA,28.9,NA,10.8,43.3645816449953,4.49831658161555,9.32,61.34,29.35,16.13,77.53,0.66,0.46,3.04,2.18,0,27
6065043823,10092,Riverside,92320,Calimesa,-117.0823096,33.9814132,23.6846029535619,45.8270297528996,45-50%,0.07156633,10.17201319,0.095501708,459.1316264,6.36367278,0.209889611,362.7723287,891.5338121,0,10,0.725,1,2,43.6152922660521,5.32541852240802,49.16,5.11,18.97,13.2,2.7,11.9,2.4,8,42.8743459829819,4.44746320949294,16.41,75.64,7.95,42.59,34.48,6.87,1.38,11.85,2.83,0,35.808049535603715
6001423000,4962,Alameda,94703,Berkeley,-122.2771352,37.8668441,23.6811142048598,45.8144225920323,45-50%,0.02937227,9.170834519,0.165416536,110.4123824,58.75941376,0,734.5563253,836.1608147,2,27.5,1.585,10,0,41.1717097915466,5.02705758763808,66.34,5.54,11.29,0.6,3,21.9,2.1,25.6,45.4122914027766,4.71073063954816,8.42,78.23,13.34,12.03,53.39,4.86,0.1,24.87,4.76,0,32
6085512509,5952,Santa Clara,95020,Unincorporated Santa Clara County area,-121.5713496,36.9878533,23.6774910706742,45.8018154311649,45-50%,0.04192559,6.241075385,0.292458346,364.4199476,26.55675761,226.8686298,15.99902043,672.8885824,1.85,11,0.185,2,3.25,36.9867260300652,4.51607190162179,59.06,4.39,17.01,12.5,8.4,14.9,4.2,16.3,50.5428791602266,5.24293934783705,12.92,76.09,10.99,53.63,25.32,4.49,0,12.32,4.25,0,34.65822784810127
6067005605,3890,Sacramento,95864,Arden-Arcade,-121.3922567,38.5922351,23.6727069718538,45.7892082702975,45-50%,0.04756207,9.28150076,0.03923507,586.7422152,71.93907363,0,140.1219966,797.7639589,0,0,0.75,7,0,37.2437142678875,4.54745011441448,52.02,3.66,11.43,18.4,8.8,44.8,5.2,19.4,50.183982470817,5.20571009604178,18.82,71.08,10.1,27.74,44.6,14.5,0,7.38,5.78,0,32
6037216401,3772,Los Angeles,90035,Los Angeles,-118.3797435,34.0566897,23.6638692409313,45.7766011094302,45-50%,0.04756207,11.69760185,0.114423963,761.0063956,44.53982753,0,1726.341329,1602.000454,0.6,28,0.155,0,0,44.7237193522932,5.46075724947191,29.1,4.07,10.4,3.3,11.8,28.5,5.4,32.7,41.7751511539298,4.33344097894476,8.67,78.58,12.75,6.47,77.86,6.68,0,6.55,2.44,0,33.22641509433962
6059110108,2677,Orange,90720,Los Alamitos,-118.0687277,33.8094993,23.6620940663421,45.7639939485628,45-50%,0.04320513,11.65589151,0.277771214,563.8016373,28.36791498,0,5177.836752,1660.8394,37.9,64.5,1.175,14,2.5,64.4704989503242,7.87183511610159,21.72,5.22,7.98,7.7,2.4,20.3,5,11.4,28.9775945690746,3.00591840623567,8.33,73.25,18.42,24.58,42.66,7.28,0,18.45,7.02,0,33.75438596491228
6071000105,6392,San Bernardino,91709,Chino Hills,-117.7390315,33.9934968,23.6569439455261,45.7513867876954,45-50%,0.05400087,12.54845128,0.074340612,811.0054772,3.036437247,0,1008.669637,1104.296725,0.9,6,0.66,2,0,44.2422564178166,5.40197072080499,27.96,5.88,13.04,9.4,17.3,13,4.2,5.6,42.2174073507766,4.37931732106849,7.68,80.1,12.22,25.17,26.77,5.37,2.35,38,2.35,0,35.059701492537314
6037901010,5723,Los Angeles,93536,Lancaster,-118.196362,34.6667155,23.6551625802926,45.738779626828,45-50%,0.06236471,7.465678351,0.013589043,484.2762558,36.07484003,0,2491.458313,520.3488668,0,0,0.7,0,0,30.122590625297,3.67796233211831,60.67,7.54,14.26,11.1,3.4,41.3,5.4,17.1,62.0017295294912,6.43159457445246,18.59,69.05,12.35,33.97,45.75,16.37,0.45,2.13,1.33,0,32.78651685393258
6037463200,3563,Los Angeles,91107,Pasadena,-118.0894888,34.1403972,23.6474360983019,45.7261724659607,45-50%,0.05938691,11.44145003,0.259802477,784.7605029,56.29951369,0,1141.500641,519.7806354,11.25,8,0.57,0,0,49.324507156371,6.02251252649835,25.91,5.56,8.8,6.1,7.9,18.7,3.4,22.7,37.852231947265,3.92650675183422,8.17,68.93,22.9,22.99,40.08,5.73,0,27.9,3.31,0,32.57692307692308
6037311400,2300,Los Angeles,91505,Burbank,-118.349317,34.1622732,23.6369063187324,45.7135653050933,45-50%,0.05763123,11.51300398,0.05780902,782.6324699,65.28617153,0,1111.82899,982.5420785,36.5,0,0.31,4,0.8,51.1266508670183,6.24255391560976,35.08,5.38,10.98,3.9,3.4,9.7,5.9,14.3,36.5017323307204,3.78641604674449,8.48,73.78,17.74,16.83,68.43,1.26,0,10.13,3.35,0,30.88888888888889
6037265303,5156,Los Angeles,90024,Los Angeles,-118.4534107,34.067274,23.6352218971014,45.7009581442259,45-50%,0.04978792,11.54279044,0.496446754,440.6380342,32.25169047,0,1427.664042,756.2988849,0,0.5,0.16,0,0,35.8086783340075,4.37223251192799,18.77,NA,12.33,NA,3.9,79.5,7.7,64.7,52.1124604737566,5.40575594564599,1.78,97.96,0.25,16.02,31.61,3.36,0,44.66,4.34,0,NA
6085503211,4592,Santa Clara,95121,San Jose,-121.8323618,37.3118522,23.614421673322,45.6883509833585,45-50%,0.04125212,8.768682185,0.284704674,291.52549,39.04451705,0,147.3003337,3469.802729,2.45,5.75,0.12,3,0,33.9992584298903,4.15130270103917,39.81,5.15,10.14,28.2,25.3,18.7,8.7,17.7,54.8375515958383,5.68843646776485,9.39,73.63,16.99,28.2,11.04,1.44,0,56.66,2.66,0,33.875
6113010901,5464,Yolo,95695,Woodland,-121.788541,38.6884254,23.5669216670404,45.6631366616238,45-50%,0.04899293,8.850727284,0.10757257,303.1162222,47.60438988,4.436631104,1870.850016,261.2260449,0.5,0.3,0.04,0,1,31.9030893279634,3.89536087005458,55.3,5.22,13.76,18.9,6.6,33.4,6.5,17.5,58.3230604365983,6.04999702292284,13.8,72.9,13.31,57.65,36.69,3.26,0.2,1.41,0.79,0,32.73170731707317
6027000800,3054,Inyo,92328,Unincorporated Inyo County area,-117.1185271,36.2036638,23.5549027536941,45.6253151790217,45-50%,0.06051699,4.356530852,2.13569e-4,575.2247979,53.58461031,0.016807227,93.3427658,80.87145915,42,15.5,3.2,8,30.5,48.6970590514099,5.94590123751219,35.83,2.91,10.49,20.3,9.4,40.2,4.3,12.2,38.189921744013,3.96153615957967,10.48,65.06,24.46,29.34,60.12,1.67,5.08,1.67,2.13,0,NA
6037128802,4670,Los Angeles,91411,Los Angeles,-118.4552597,34.1684788,23.5126708332448,45.6001008572869,45-50%,0.060311,11.78721362,0.170514285,726.638249,40.40788005,0,1053.695994,1243.647145,0,9.05,0.26,11,0.5,51.8665165418654,6.33289136754955,44.83,4.36,12.33,5.8,4.5,11.1,2.5,17.9,35.791926070903,3.71278606699719,14.22,71.48,14.3,16.19,60.96,4.48,0,14.37,4,0,28.847826086956523
6037431002,3165,Los Angeles,91016,Monrovia,-117.9843329,34.1447913,23.492695594259,45.5874936964196,45-50%,0.06236471,11.86061314,0.086333836,501.1676576,39.35199305,0,1369.669668,609.1850452,9.95,32.55,1.385,2,3.5,53.9504497089266,6.58733919331744,28.74,1.93,6.9,6,5.6,31.4,9,27.5,34.3801659663016,3.56634065816608,10.62,67.42,21.96,27.01,46.19,3.92,0,18.99,3.89,0,37
6111008101,3233,Ventura,93065,Simi Valley,-118.738939,34.2764924,23.4903880906447,45.5748865355522,45-50%,0.05462941,9.421262178,0.171172492,574.7906963,30.21382447,0,58.96333313,1362.085342,0,6,0.42,16,0,42.6850666985732,5.21183816538894,38.86,5.38,11.62,9.4,4.5,20.9,3.1,20.6,43.4494630888897,4.50712154622163,7.55,73.74,18.71,22.21,68.14,0.03,0,8.54,1.08,0,25.138686131386862
6037183221,3522,Los Angeles,90042,Los Angeles,-118.1909386,34.1254321,23.4901334022366,45.5622793746848,45-50%,0.05395594,11.55230672,0.067872794,488.7862335,66.7082363,0,1289.987325,829.2391503,21,0,0.045,0,0,39.931349921782,4.87560989391169,37.5,4.14,9.77,20.4,12.7,50.2,8.2,9.3,46.4452898565579,4.8178861544213,9.03,78.93,12.04,71.61,17.12,0.03,0.34,9.77,1.14,0,32
6069000802,3049,San Benito,95043,Unincorporated San Benito County area,-121.000818,36.5803313,23.4883239420734,45.5496722138175,45-50%,0.04618342,4.617435229,8.56152e-4,822.384471,48.7862196,11.95993495,1.792791967,38.43949713,33.5,20,2.05,7,18,49.2442808825164,6.01271691439598,39.11,2.36,15.21,14.8,3.2,24.5,6.2,8.4,37.6587945935685,3.90644101102388,12.27,72.38,15.35,38.44,59.1,0.2,0,0.36,1.9,0,38.53846153846154
6037311500,5828,Los Angeles,91505,Burbank,-118.3382685,34.1648374,23.4780913250298,45.5370650529501,45-50%,0.05763123,11.65548553,0.077569716,787.0135481,64.93731773,0,1133.79601,1058.635592,36,0,0.505,4,0.2,52.5861736210413,6.42076135397191,33.25,5.56,10.5,6.1,2.2,18.1,3.7,14.2,35.2501852164464,3.65658993236155,15.56,74.35,10.09,24.62,57.31,3.5,0.81,11.24,2.52,0,42
6037430801,6978,Los Angeles,91006,Arcadia,-118.0267442,34.1384568,23.4761863786608,45.5244578920827,45-50%,0.06133785,11.87707855,0.361941968,669.9236259,41.56861227,0,1375.419678,1391.032058,14,2,0.325,0,2,54.4614519154749,6.64973246123695,22.22,2.71,5.91,4.9,23.9,23.7,NA,29.4,34.0336493612982,3.53039562350962,10.75,80.58,8.67,7.01,16.77,1.52,0,69.62,5.09,0,NA
